Step_Index,Voltage,Test_Time,SoC,discharge_new
2,3.69,4237.0,0.7644807083333334,1.5282178611111112
2,3.68,4417.0,0.7544728611111111,1.5082021666666667
2,3.67,4597.0,0.7444677083333333,1.4881918611111111
2,3.66,4777.0,0.7344637083333334,1.468183861111111
2,3.65,4957.0,0.7244583611111111,1.4481731666666668
2,3.65,5137.0,0.7144486388888889,1.4281537222222225
2,3.64,5317.0,0.7044445277777778,1.4081455
2,3.63,5497.0,0.6944394583333333,1.3881353611111114
2,3.62,5677.0,0.6844317222222223,1.368119888888889
2,3.61,5857.0,0.6744250138888889,1.3481064722222222
2,3.6,6037.0,0.6644175138888888,1.3280914722222223
2,3.59,6217.0,0.6544136388888888,1.3080837222222224
2,3.58,6397.0,0.6444021805555555,1.2880608055555558
2,3.58,6577.0,0.6343920555555556,1.2680405555555556
2,3.57,6757.0,0.6243821111111111,1.248020666666667
2,3.56,6937.0,0.6143720694444444,1.2280005833333334
2,3.55,7117.0,0.6043687916666667,1.207994027777778
2,3.54,7297.0,0.5943624444444444,1.1879813333333331
2,3.53,7477.0,0.5843586527777778,1.16797375
2,3.53,7657.0,0.5743489444444445,1.1479543333333335
2,3.52,7837.0,0.5643394027777777,1.1279352500000002
2,3.51,8017.0,0.5543288888888889,1.1079142222222225
2,3.5,8197.0,0.5443234444444445,1.0879033333333334
2,3.5,8377.0,0.5343211666666666,1.0678987777777778
2,3.49,8557.0,0.5243137083333334,1.0478838611111112
2,3.48,8737.0,0.5143042083333333,1.0278648611111112
2,3.47,8917.0,0.5042967916666666,1.0078500277777778
2,3.46,9097.0,0.4942903333333333,0.9878371111111112
2,3.46,9277.0,0.4842834166666666,0.9678232777777778
2,3.45,9457.0,0.4742776666666666,0.9478117777777778
2,3.45,9637.0,0.4642714444444444,0.9277993333333332
2,3.44,9817.0,0.4542637916666666,0.9077840277777778
2,3.44,9997.0,0.4442539722222222,0.8877643888888889
2,3.43,10177.0,0.4342500138888888,0.8677564722222222
2,3.43,10357.0,0.4242449722222222,0.8477463888888889
2,3.43,10537.0,0.4142420138888889,0.8277404722222222
2,3.42,10717.0,0.4042342777777777,0.807725
2,3.42,10897.0,0.3942285277777777,0.7877135
2,3.42,11077.0,0.3842229444444445,0.7677023333333334
2,3.41,11257.0,0.3742162361111111,0.7476889166666667
2,3.41,11437.0,0.3642091249999999,0.7276746944444444
2,3.41,11617.0,0.3542009583333333,0.7076583611111111
2,3.4,11797.0,0.3441982638888888,0.6876529722222222
2,3.4,11977.0,0.3341919166666667,0.6676402777777778
2,3.4,12157.0,0.3241835138888889,0.6476234722222223
2,3.4,12337.0,0.3141733472222222,0.627603138888889
2,3.39,12517.0,0.3041665833333333,0.6075896111111112
2,3.39,12697.0,0.2941610555555556,0.5875785555555556
2,3.39,12877.0,0.2841544583333333,0.5675653611111111
2,3.39,13057.0,0.2741519583333334,0.5475603611111111
2,3.39,13237.0,0.2641445555555555,0.5275455555555556
2,3.4,13483.0,0.2541374166666666,0.5075312777777778
2,3.4,13663.0,0.2441275694444444,0.4875115833333333
2,3.4,13843.0,0.2341206111111111,0.4674976666666666
2,3.39,14023.0,0.2241118055555555,0.4474800555555556
2,3.39,14203.0,0.2141016944444443,0.4274598333333333
2,3.39,14383.0,0.2040997916666667,0.4074560277777779
2,3.39,14563.0,0.1940923055555555,0.3874410555555555
2,3.38,14743.0,0.1840817777777778,0.3674200000000001
2,3.38,14923.0,0.1740745277777777,0.3474055
2,3.37,15103.0,0.1640699861111111,0.3273964166666667
2,3.37,15283.0,0.1540598333333332,0.307376111111111
2,3.36,15463.0,0.1440500694444444,0.2873565833333333
2,3.35,15643.0,0.1340427222222222,0.2673418888888889
2,3.35,15823.0,0.1240331527777778,0.2473227499999999
2,3.34,16003.0,0.1140263333333333,0.2273091111111111
2,3.35,16249.0,0.1040195416666667,0.2072955277777778
2,3.33,16429.0,0.0940124722222222,0.1872813888888889
2,3.32,16609.0,0.0840067916666666,0.1672700277777777
2,3.31,16789.0,0.0740015972222222,0.1472596388888889
2,3.3,16969.0,0.0639947916666666,0.1272460277777778
2,3.31,17215.0,0.0539864999999999,0.1072294444444445
2,3.32,17461.0,0.0439828055555555,0.0872220555555556
2,3.34,17705.0,0.0339725416666666,0.0672015277777778
2,3.31,17951.0,0.023965611111111,0.0471876666666667
2,3.23,18131.0,0.01395625,0.0271689444444445
2,3.25,18441.0,0.0039505416666666,0.0071575277777778
1,3.35,205.0,0.0151382222222222,0.0570328333333333
1,3.36,385.0,0.0401669583333333,0.1070903055555555
1,3.37,565.0,0.0652034583333333,0.1571633055555555
1,3.39,745.0,0.0902378888888889,0.2072321666666666
1,3.41,925.0,0.1152735277777778,0.2573034444444445
1,3.42,1105.0,0.1403009027777778,0.3073581944444444
1,3.44,1285.0,0.1653337361111111,0.3574238611111111
1,3.45,1465.0,0.1903662083333333,0.4074888055555555
1,3.45,1645.0,0.2154011944444444,0.4575587777777777
1,3.46,1825.0,0.240438625,0.5076336388888889
1,3.46,2005.0,0.2654661527777778,0.5576886944444446
1,3.47,2185.0,0.2904982083333333,0.6077528055555556
1,3.47,2365.0,0.3155244583333333,0.6578053055555555
1,3.48,2545.0,0.340560125,0.7078766388888889
1,3.49,2725.0,0.3655947638888889,0.7579459166666667
1,3.5,2905.0,0.3906230555555556,0.8080025000000001
1,3.51,3085.0,0.4156593194444444,0.8580750277777778
1,3.52,3265.0,0.4406940833333334,0.9081445555555556
1,3.53,3445.0,0.4657278888888889,0.9582121666666666
1,3.55,3625.0,0.4907646666666666,1.008285722222222
1,3.56,3805.0,0.5157939027777778,1.0583441944444445
1,3.57,3985.0,0.54082825,1.108412888888889
1,3.59,4165.0,0.5658609444444445,1.1584782777777778
1,3.61,4345.0,0.5908909027777778,1.2085381944444444
1,3.62,4525.0,0.6159259722222222,1.258608333333333
1,3.64,4705.0,0.6409575277777777,1.3086714444444445
1,3.69,4951.0,0.6659880972222223,1.3587325833333337
1,3.72,5131.0,0.6910204722222222,1.4087973333333332
1,3.74,5311.0,0.7160529305555556,1.45886225
1,3.76,5491.0,0.7410892361111111,1.508934861111111
1,3.78,5671.0,0.76611925,1.558994888888889
1,3.81,5851.0,0.7911570000000001,1.609070388888889
1,3.86,6098.0,0.8161910833333335,1.6591385555555558
1,3.89,6278.0,0.8412281527777778,1.7092126944444446
1,3.95,6525.0,0.8662587638888889,1.7592739166666669
1,4.04,6835.0,0.8912894305555557,1.80933525
1,4.16,7201.0,0.9163135555555556,1.8593835
1,3.96,8722.0,0.944414,1.915584388888889
1,3.98,8902.0,0.9682309027777778,1.9632181944444445
1,4.0,9082.0,0.9816525416666668,1.9900614722222223
1,4.01,9262.0,0.989899486111111,2.006555361111111
1,4.02,9442.0,0.9952559027777776,2.017268194444444
1,4.02,9622.0,0.9989029027777778,2.0245621944444445
2,3.98,109.0,0.9939395,2.0146634444444445
2,3.95,289.0,0.983933125,1.9946506944444444
2,3.93,469.0,0.9739271388888888,1.9746387222222224
2,3.91,649.0,0.9639234722222222,1.9546313888888889
2,3.89,829.0,0.9539193611111112,1.934623166666667
2,3.88,1009.0,0.9439135416666666,1.914611527777777
2,3.87,1189.0,0.9339044305555556,1.894593305555556
2,3.86,1369.0,0.9238984444444444,1.8745813333333328
2,3.85,1549.0,0.9138937083333334,1.8545718611111115
2,3.84,1729.0,0.9038854722222224,1.834555388888889
2,3.82,1909.0,0.8938798333333333,1.8145441111111111
2,3.81,2089.0,0.8838735694444444,1.7945315833333333
2,3.8,2269.0,0.8738641388888889,1.7745127222222223
2,3.79,2449.0,0.8638598888888889,1.7545042222222222
2,3.78,2629.0,0.8538491388888889,1.7344827222222223
2,3.77,2809.0,0.843837,1.7144584444444444
2,3.76,2989.0,0.8338311388888888,1.694446722222222
2,3.75,3169.0,0.8238256666666667,1.674435777777778
2,3.74,3349.0,0.8138143888888889,1.6544132222222223
2,3.73,3529.0,0.8038118611111111,1.6344081666666668
2,3.72,3709.0,0.7938051805555555,1.6143948055555557
2,3.71,3889.0,0.7838033333333334,1.594391111111111
2,3.7,4069.0,0.773799125,1.5743826944444446
2,3.69,4249.0,0.7637889027777778,1.55436225
2,3.68,4429.0,0.7537819722222222,1.534348388888889
2,3.67,4609.0,0.7437759444444445,1.5143363333333335
2,3.66,4789.0,0.7337698333333333,1.4943241111111112
2,3.66,4969.0,0.7237571111111111,1.4742986666666669
2,3.65,5149.0,0.7137535277777778,1.4542915
2,3.64,5329.0,0.7037479861111111,1.4342804166666667
2,3.63,5509.0,0.6937454861111111,1.414275416666667
2,3.62,5689.0,0.6837429861111111,1.3942704166666668
2,3.61,5869.0,0.6737404861111111,1.3742654166666668
2,3.6,6049.0,0.6637379861111111,1.3542604166666667
2,3.59,6229.0,0.6537354861111111,1.3342554166666667
2,3.58,6409.0,0.6437329861111112,1.3142504166666666
2,3.58,6589.0,0.633730486111111,1.2942454166666666
2,3.57,6769.0,0.6237279861111111,1.2742404166666668
2,3.56,6949.0,0.6137254861111111,1.2542354166666667
2,3.55,7129.0,0.6037229861111111,1.2342304166666669
2,3.54,7309.0,0.5937204861111111,1.2142254166666668
2,3.53,7489.0,0.583717986111111,1.1942204166666666
2,3.52,7669.0,0.5737154861111111,1.1742154166666667
2,3.52,7849.0,0.5637129861111111,1.154210416666667
2,3.5,8029.0,0.5537104861111111,1.1342054166666666
2,3.5,8209.0,0.5437079861111112,1.1142004166666668
2,3.49,8389.0,0.5337054861111111,1.0941954166666663
2,3.48,8569.0,0.5237029861111111,1.0741904166666667
2,3.47,8749.0,0.5137004861111112,1.0541854166666669
2,3.46,8929.0,0.503697986111111,1.0341804166666666
2,3.46,9109.0,0.4936954861111111,1.0141754166666668
2,3.45,9289.0,0.4836929861111111,0.9941704166666668
2,3.45,9469.0,0.4736904861111111,0.9741654166666668
2,3.45,9649.0,0.4636879861111112,0.9541604166666666
2,3.44,9829.0,0.4536854861111111,0.9341554166666668
2,3.43,10009.0,0.4436829861111111,0.9141504166666666
2,3.43,10189.0,0.4336804861111111,0.8941454166666667
2,3.43,10369.0,0.423677986111111,0.8741404166666666
2,3.42,10549.0,0.4136754861111111,0.8541354166666666
2,3.42,10729.0,0.4036729861111111,0.8341304166666667
2,3.42,10909.0,0.3936704861111111,0.8141254166666667
2,3.41,11089.0,0.3836679861111111,0.7941204166666667
2,3.41,11269.0,0.373665486111111,0.7741154166666666
2,3.41,11449.0,0.3636629861111111,0.7541104166666666
2,3.4,11629.0,0.3536604861111111,0.7341054166666666
2,3.4,11809.0,0.3436579861111111,0.7141004166666667
2,3.4,11989.0,0.333655486111111,0.6940954166666666
2,3.4,12169.0,0.323652986111111,0.6740904166666666
2,3.4,12349.0,0.3136504861111111,0.6540854166666665
2,3.39,12529.0,0.3036479861111111,0.6340804166666666
2,3.39,12709.0,0.2936454861111111,0.6140754166666667
2,3.39,12889.0,0.2836429861111111,0.5940704166666666
2,3.39,13069.0,0.2736404861111111,0.5740654166666666
2,3.39,13249.0,0.2636379861111111,0.5540604166666667
2,3.4,13429.0,0.2536354861111111,0.5340554166666667
2,3.4,13609.0,0.243632986111111,0.5140504166666666
2,3.4,13789.0,0.233630486111111,0.4940454166666665
2,3.39,13969.0,0.2236279861111111,0.4740404166666667
2,3.39,14149.0,0.2136254861111111,0.4540354166666666
2,3.39,14329.0,0.203622986111111,0.4340304166666666
2,3.38,14509.0,0.193620486111111,0.4140254166666666
2,3.38,14689.0,0.1836179861111111,0.3940204166666665
2,3.38,14869.0,0.1736154861111111,0.3740154166666665
2,3.37,15049.0,0.163612986111111,0.3540104166666666
2,3.37,15229.0,0.153610486111111,0.3340054166666666
2,3.36,15409.0,0.143607986111111,0.3140004166666665
2,3.35,15589.0,0.133605486111111,0.2939954166666665
2,3.35,15769.0,0.123602986111111,0.2739904166666667
2,3.34,15949.0,0.113600486111111,0.2539854166666665
2,3.33,16129.0,0.103597986111111,0.2339804166666665
2,3.33,16309.0,0.093595486111111,0.2139754166666665
2,3.32,16489.0,0.0835929861111109,0.1939704166666664
2,3.31,16669.0,0.0735904861111109,0.1739654166666664
2,3.3,16849.0,0.063587986111111,0.1539604166666665
2,3.31,17029.0,0.053585486111111,0.1339554166666665
2,3.29,17209.0,0.043582986111111,0.1139504166666665
2,3.28,17389.0,0.0335804861111109,0.0939454166666665
2,3.25,17569.0,0.0235779861111109,0.0739404166666665
2,3.16,17749.0,0.013575486111111,0.0539354166666665
2,3.03,17929.0,0.003572986111111,0.0339304166666665
1,3.41,186.0,0.0179187983691794,0.0500621666666666
1,3.43,366.0,0.0447178193391979,0.1001277499999999
1,3.44,546.0,0.0715193382746757,0.150198
1,3.45,726.0,0.0983176158025933,0.2002621944444444
1,3.45,906.0,0.1251183466894441,0.2503309722222222
1,3.46,1086.0,0.1519180070196695,0.30039775
1,3.46,1266.0,0.1787250125578522,0.35047825
1,3.47,1446.0,0.2055227548074571,0.4005414444444444
1,3.48,1626.0,0.2323108174409078,0.4505865555555556
1,3.48,1806.0,0.2591027459732833,0.500638888888889
1,3.49,1986.0,0.285904205433393,0.5507090277777777
1,3.5,2166.0,0.3126911380348502,0.6007520277777778
1,3.51,2346.0,0.3394894006939258,0.6508161944444445
1,3.52,2526.0,0.3662898193350942,0.7008843888888889
1,3.53,2706.0,0.3930924831714073,0.7509567777777777
1,3.55,2886.0,0.4198905971420628,0.8010206666666666
1,3.56,3066.0,0.4466886813750342,0.8510845
1,3.57,3246.0,0.4734899178025135,0.9011542222222222
1,3.59,3426.0,0.5002923734750385,0.9512262222222224
1,3.6,3606.0,0.527097594752179,1.001303388888889
1,3.62,3786.0,0.5539007343914368,1.0513766666666668
1,3.64,3966.0,0.5807079926999338,1.1014576388888888
1,3.68,4206.0,0.6075139425503332,1.1515361666666668
1,3.71,4386.0,0.6343143017161333,1.20160425
1,3.73,4566.0,0.6611105868192206,1.2516647222222224
1,3.75,4746.0,0.6879116745582798,1.3017341666666669
1,3.78,4926.0,0.714715973967215,1.351809611111111
1,3.8,5106.0,0.7415143407081847,1.4018739722222222
1,3.82,5286.0,0.7683141645956723,1.4519410555555554
1,3.87,5527.0,0.7951106429937057,1.502001888888889
1,3.9,5707.0,0.8219082662925745,1.5520648611111112
1,3.98,6009.0,0.848708878228689,1.6021334166666663
1,4.05,6250.0,0.8755048510860938,1.6521933055555555
